x,y,Prediction,Target,Hits,Hits Labeled
36.247112,21.11944,3,3,1,Correct Predictions
-31.05632,-6.146075,3,3,1,Correct Predictions
-74.20557,15.840997,1,1,1,Correct Predictions
18.116436,-31.477907,2,2,1,Correct Predictions
18.628181,89.965324,3,3,1,Correct Predictions
49.78273,-72.809845,3,2,0,Incorrect Predictions
-14.649625,-90.01747,4,4,1,Correct Predictions
76.986084,46.21534,3,3,1,Correct Predictions
39.46244,15.636032,3,3,1,Correct Predictions
7.1885743,57.64016,3,3,1,Correct Predictions
-78.613976,59.644855,1,1,1,Correct Predictions
-0.23339497,48.32519,3,3,1,Correct Predictions
-24.773336,-39.01292,4,4,1,Correct Predictions
-21.407223,-18.185886,2,2,1,Correct Predictions
-16.945293,37.65333,3,3,1,Correct Predictions
-53.121548,79.785034,1,1,1,Correct Predictions
-6.3446035,-57.095314,4,4,1,Correct Predictions
-7.833203,-43.06465,4,4,1,Correct Predictions
7.0687585,56.747967,3,3,1,Correct Predictions
22.019724,89.55871,3,3,1,Correct Predictions
-14.009869,2.2703347,3,4,0,Incorrect Predictions
76.994835,-43.25979,2,2,1,Correct Predictions
-18.533363,58.08571,3,3,1,Correct Predictions
20.526075,-86.46064,3,2,0,Incorrect Predictions
77.70599,-33.075424,2,2,1,Correct Predictions
-74.78285,16.185633,1,1,1,Correct Predictions
17.831182,-92.18534,4,4,1,Correct Predictions
24.672422,3.6627536,2,2,1,Correct Predictions
-33.54312,68.739006,1,1,1,Correct Predictions
-30.337318,47.55299,1,1,1,Correct Predictions
-37.7136,-33.932884,4,4,1,Correct Predictions
-75.91475,-33.65382,4,4,1,Correct Predictions
22.85196,-84.5332,3,3,1,Correct Predictions
-0.18252254,92.63146,3,3,1,Correct Predictions
29.143076,57.878086,3,3,1,Correct Predictions
49.031525,-10.378972,2,2,1,Correct Predictions
-49.8563,35.936993,1,1,1,Correct Predictions
-43.11645,-23.867939,4,4,1,Correct Predictions
-74.1352,-60.35305,4,4,1,Correct Predictions
-20.332245,-9.046965,3,2,0,Incorrect Predictions
51.677624,-73.64465,3,3,1,Correct Predictions
52.434937,29.233465,2,2,1,Correct Predictions
32.164505,-88.539604,3,3,1,Correct Predictions
42.97806,-46.344135,2,2,1,Correct Predictions
17.855585,23.585814,3,3,1,Correct Predictions
-40.80575,-50.909325,4,4,1,Correct Predictions
-1.9577508,-8.600012,2,2,1,Correct Predictions
-35.299538,38.67815,1,1,1,Correct Predictions
-99.814705,7.9802094,1,1,1,Correct Predictions
-90.96237,9.970494,1,1,1,Correct Predictions
-42.314365,-82.01327,4,4,1,Correct Predictions
45.80932,69.8887,3,3,1,Correct Predictions
-12.670123,-97.858955,4,4,1,Correct Predictions
-100.346115,-19.82901,4,4,1,Correct Predictions
-76.9162,-22.520775,3,3,1,Correct Predictions
-70.64635,-36.38678,3,3,1,Correct Predictions
-37.790104,62.833134,1,1,1,Correct Predictions
54.848118,-24.856709,2,2,1,Correct Predictions
-37.461296,-9.311867,3,3,1,Correct Predictions
-50.673935,-61.104996,4,4,1,Correct Predictions
27.431774,42.821415,2,2,1,Correct Predictions
-50.988285,-59.258907,4,4,1,Correct Predictions
-59.10461,19.73564,1,1,1,Correct Predictions
-73.15491,2.6217022,1,1,1,Correct Predictions
15.348993,-19.275688,2,2,1,Correct Predictions
-46.454716,49.52675,1,1,1,Correct Predictions
-11.276494,57.085125,3,3,1,Correct Predictions
5.04928,13.182539,3,3,1,Correct Predictions
51.5031,-75.35856,3,3,1,Correct Predictions
-51.149567,39.06626,1,1,1,Correct Predictions
-9.337564,-7.8857455,1,1,1,Correct Predictions
-82.718796,24.658373,1,1,1,Correct Predictions
19.112776,-20.044943,2,2,1,Correct Predictions
-4.2885127,-53.931,2,2,1,Correct Predictions
52.76237,55.984077,3,3,1,Correct Predictions
-72.63346,-41.960884,4,4,1,Correct Predictions
59.243664,-36.861366,2,2,1,Correct Predictions
70.232376,16.932112,3,3,1,Correct Predictions
20.523954,76.69509,4,4,1,Correct Predictions
-33.519127,35.343704,1,1,1,Correct Predictions
-83.90508,-41.394566,4,4,1,Correct Predictions
-56.536156,-63.730362,4,4,1,Correct Predictions
-24.118557,19.887121,1,1,1,Correct Predictions
42.451706,41.782333,3,3,1,Correct Predictions
16.3204,-53.775803,3,3,1,Correct Predictions
-16.323536,-81.26847,4,4,1,Correct Predictions
30.664396,-84.532295,3,3,1,Correct Predictions
19.553904,-67.980034,3,3,1,Correct Predictions
-23.66259,-64.80265,4,4,1,Correct Predictions
-76.83082,-22.977413,3,3,1,Correct Predictions
54.320805,-74.108894,3,3,1,Correct Predictions
-45.135246,59.160004,1,1,1,Correct Predictions
-1.6316874,26.699516,3,3,1,Correct Predictions
38.151646,-23.502958,2,2,1,Correct Predictions
3.1506007,59.28034,3,3,1,Correct Predictions
-7.275335,-37.714832,1,1,1,Correct Predictions
-64.70988,-60.366585,4,4,1,Correct Predictions
-30.481712,-84.37732,4,4,1,Correct Predictions
-54.571438,69.24527,1,1,1,Correct Predictions
-28.32221,3.6259117,3,3,1,Correct Predictions
37.296295,72.39139,3,3,1,Correct Predictions
33.887123,40.21458,2,2,1,Correct Predictions
42.323296,59.167053,3,3,1,Correct Predictions
64.77681,29.777975,2,2,1,Correct Predictions
10.385415,-13.976354,2,2,1,Correct Predictions
40.269085,73.92158,3,3,1,Correct Predictions
14.845128,88.9345,3,3,1,Correct Predictions
-71.97573,42.747444,1,1,1,Correct Predictions
-36.788944,-39.653847,4,4,1,Correct Predictions
-29.697548,29.821276,1,1,1,Correct Predictions
-68.10525,15.170326,1,1,1,Correct Predictions
-78.52461,59.2638,1,1,1,Correct Predictions
-2.606962,-20.776827,2,1,0,Incorrect Predictions
-47.539112,-30.611822,4,4,1,Correct Predictions
64.416466,-39.242237,2,2,1,Correct Predictions
10.383988,-44.731846,2,2,1,Correct Predictions
15.935836,-37.262108,2,2,1,Correct Predictions
23.644587,50.76499,3,3,1,Correct Predictions
29.14248,58.442207,3,3,1,Correct Predictions
30.878803,-78.84842,3,3,1,Correct Predictions
73.740105,-37.883095,2,2,1,Correct Predictions
50.90858,-14.024048,2,2,1,Correct Predictions
-64.30217,65.69852,1,1,1,Correct Predictions
-67.29709,-83.32062,4,4,1,Correct Predictions
-49.78973,47.2933,1,1,1,Correct Predictions
-27.367437,4.34901,3,2,0,Incorrect Predictions
89.84821,41.910065,3,3,1,Correct Predictions
66.40639,-19.09791,2,2,1,Correct Predictions
64.55053,-37.716312,2,2,1,Correct Predictions
-40.189053,-83.39098,4,4,1,Correct Predictions
-55.020947,78.24888,1,1,1,Correct Predictions
85.9557,-39.09733,2,2,1,Correct Predictions
36.426502,47.085205,3,3,1,Correct Predictions
-11.383419,11.441365,2,2,1,Correct Predictions
-35.472347,-49.334034,4,4,1,Correct Predictions
-23.537792,18.604027,1,4,0,Incorrect Predictions
-38.969852,39.659008,1,1,1,Correct Predictions
59.990505,66.88742,3,3,1,Correct Predictions
25.133497,-83.964386,3,3,1,Correct Predictions
-31.321157,-16.624588,3,3,1,Correct Predictions
22.970428,-44.09065,3,3,1,Correct Predictions
-73.307365,53.192,1,1,1,Correct Predictions
-56.81795,-28.46433,4,4,1,Correct Predictions
-42.97938,37.129875,1,1,1,Correct Predictions
-14.952416,-36.702538,4,4,1,Correct Predictions
-0.54599684,-23.709291,2,2,1,Correct Predictions
1.8681996,52.480736,3,3,1,Correct Predictions
-1.11821,-61.5389,2,2,1,Correct Predictions
-36.989273,-94.70346,4,4,1,Correct Predictions
-11.056375,63.9764,3,3,1,Correct Predictions
-46.122414,0.99727744,1,1,1,Correct Predictions
-3.6529455,21.564453,3,2,0,Incorrect Predictions
-87.45408,10.951686,1,1,1,Correct Predictions
32.210587,22.41099,2,3,0,Incorrect Predictions
-1.4739909,-63.21216,2,2,1,Correct Predictions
35.90498,5.626781,2,2,1,Correct Predictions
-14.849861,32.01769,1,1,1,Correct Predictions
-39.903534,-30.510216,4,2,0,Incorrect Predictions
-41.22964,19.032307,1,1,1,Correct Predictions
-9.164501,-60.710365,4,4,1,Correct Predictions
-85.51292,-46.579685,4,4,1,Correct Predictions
-51.69273,49.873104,1,1,1,Correct Predictions
-7.4588985,-59.729015,4,4,1,Correct Predictions
-18.367897,41.907955,1,1,1,Correct Predictions
43.037754,-66.5683,2,2,1,Correct Predictions
-36.974854,-65.02752,4,2,0,Incorrect Predictions
30.004318,-93.2764,3,3,1,Correct Predictions
-36.756916,-39.802223,4,4,1,Correct Predictions
48.566116,-34.12516,2,2,1,Correct Predictions
-46.305447,18.824589,1,1,1,Correct Predictions
-7.3460684,54.964966,3,3,1,Correct Predictions
-26.187193,19.621286,1,1,1,Correct Predictions
26.420916,-37.986076,2,2,1,Correct Predictions
62.83465,2.231076,2,2,1,Correct Predictions
-68.03657,-53.23451,4,4,1,Correct Predictions
40.335964,-39.62988,2,2,1,Correct Predictions
66.19153,-61.272717,2,2,1,Correct Predictions
-30.941498,-14.768253,3,3,1,Correct Predictions
71.671104,-34.36276,2,2,1,Correct Predictions
74.57567,25.404167,2,2,1,Correct Predictions
30.58438,-8.258193,3,3,1,Correct Predictions
74.46944,-25.117714,2,2,1,Correct Predictions
18.107906,3.4277036,2,2,1,Correct Predictions
-33.125416,44.398197,1,1,1,Correct Predictions
9.267687,-94.21863,4,4,1,Correct Predictions
14.11573,-62.22025,3,3,1,Correct Predictions
20.575735,57.116444,3,3,1,Correct Predictions
-52.25938,73.093636,3,1,0,Incorrect Predictions
26.59669,14.295678,3,3,1,Correct Predictions
-31.83395,-38.157616,4,4,1,Correct Predictions
65.11831,18.3584,3,3,1,Correct Predictions
-20.12996,-30.775187,4,4,1,Correct Predictions
-5.5069776,38.72135,2,2,1,Correct Predictions
-32.788162,-64.382286,2,2,1,Correct Predictions
-38.985767,-97.46301,4,4,1,Correct Predictions
65.19125,42.547276,3,3,1,Correct Predictions
-12.308571,23.703802,1,1,1,Correct Predictions
29.630928,13.987335,2,2,1,Correct Predictions
-53.65249,-74.041794,4,4,1,Correct Predictions
22.336123,-49.576008,2,2,1,Correct Predictions
-19.901028,-93.22108,4,4,1,Correct Predictions
-51.38263,16.891912,1,1,1,Correct Predictions
64.58985,-62.91686,2,2,1,Correct Predictions
63.672974,-28.928276,2,2,1,Correct Predictions
-39.499718,-16.812357,4,4,1,Correct Predictions
-38.834946,-54.449734,4,4,1,Correct Predictions
8.227817,-1.707379,3,3,1,Correct Predictions
-60.57635,-13.9312525,3,3,1,Correct Predictions
-79.020164,59.93732,1,1,1,Correct Predictions
92.8184,18.963182,3,3,1,Correct Predictions
27.74176,-94.070915,3,3,1,Correct Predictions
58.459686,59.127476,3,3,1,Correct Predictions
96.57875,-3.008278,2,2,1,Correct Predictions
-52.839264,63.202393,1,1,1,Correct Predictions
-23.852373,-48.05876,4,4,1,Correct Predictions
-5.9591203,43.825764,3,3,1,Correct Predictions
60.23523,-23.281496,2,2,1,Correct Predictions
-52.427876,-53.322132,4,4,1,Correct Predictions
5.4252744,46.715042,2,2,1,Correct Predictions
-20.03479,-17.752296,2,2,1,Correct Predictions
-4.2876863,25.15319,1,1,1,Correct Predictions
63.56573,-18.789349,2,2,1,Correct Predictions
14.747182,18.019358,3,2,0,Incorrect Predictions
-56.158802,-55.915577,4,4,1,Correct Predictions
-64.3908,-46.04527,4,4,1,Correct Predictions
46.427544,-29.924446,2,2,1,Correct Predictions
-52.48685,33.441837,1,1,1,Correct Predictions
44.3039,22.523252,3,3,1,Correct Predictions
21.464876,3.3384266,2,2,1,Correct Predictions
2.2147589,-82.00472,4,4,1,Correct Predictions
22.899538,-69.97082,3,3,1,Correct Predictions
25.00487,3.9444842,2,2,1,Correct Predictions
35.716778,16.263657,3,3,1,Correct Predictions
7.6864967,2.4603863,3,3,1,Correct Predictions
-74.10112,10.129445,1,1,1,Correct Predictions
11.85227,-57.38395,3,3,1,Correct Predictions
55.581005,35.430977,3,3,1,Correct Predictions
-47.465897,39.740353,1,1,1,Correct Predictions
45.0949,-59.69858,2,2,1,Correct Predictions
-44.43188,-47.23485,4,4,1,Correct Predictions
-70.90994,18.29936,1,1,1,Correct Predictions
-46.021477,61.028614,1,1,1,Correct Predictions
36.644833,8.984004,3,3,1,Correct Predictions
-81.06473,-3.4386013,3,3,1,Correct Predictions
34.075493,72.50235,3,3,1,Correct Predictions
53.338276,73.993256,3,3,1,Correct Predictions
-6.6706834,59.892406,3,3,1,Correct Predictions
81.26939,-42.85675,2,2,1,Correct Predictions
-2.0239003,-8.721982,2,2,1,Correct Predictions
46.763847,68.59497,3,3,1,Correct Predictions
81.72388,35.18801,3,3,1,Correct Predictions
36.702923,73.75748,3,3,1,Correct Predictions
-72.05105,-9.708648,3,3,1,Correct Predictions
-88.20059,44.470627,1,2,0,Incorrect Predictions
47.71377,-43.979027,2,2,1,Correct Predictions
-4.4835014,83.03533,3,3,1,Correct Predictions
-75.76797,18.509926,1,1,1,Correct Predictions
-83.26246,-13.186357,3,3,1,Correct Predictions
-17.051481,-90.222206,4,4,1,Correct Predictions
-88.245705,48.54065,1,1,1,Correct Predictions
55.21931,11.840657,2,2,1,Correct Predictions
35.39116,45.83176,3,3,1,Correct Predictions
52.64277,-28.929707,2,2,1,Correct Predictions
-8.769825,21.419035,2,2,1,Correct Predictions
-30.00024,-50.348446,4,4,1,Correct Predictions
35.969257,-9.819399,3,3,1,Correct Predictions
27.624977,14.847623,3,3,1,Correct Predictions
77.39794,61.8073,3,3,1,Correct Predictions
-3.1388657,31.75313,3,3,1,Correct Predictions
-13.496418,16.418037,3,2,0,Incorrect Predictions
14.140483,67.275116,3,3,1,Correct Predictions
27.48482,42.821762,2,2,1,Correct Predictions
78.56792,-31.822935,2,2,1,Correct Predictions
-79.98045,38.645782,1,1,1,Correct Predictions
-32.839695,-85.0316,4,4,1,Correct Predictions
14.097735,-62.247345,3,3,1,Correct Predictions
29.239368,58.073833,3,3,1,Correct Predictions
59.964687,-36.024208,2,2,1,Correct Predictions
-2.3101153,-75.691055,4,4,1,Correct Predictions
-90.71003,45.64622,1,1,1,Correct Predictions
-40.89023,58.029057,1,1,1,Correct Predictions
-3.9734304,-32.03581,2,2,1,Correct Predictions
-33.881523,-55.95974,4,4,1,Correct Predictions
20.868093,86.24325,3,3,1,Correct Predictions
29.175419,51.690308,3,2,0,Incorrect Predictions
38.245235,55.555744,4,4,1,Correct Predictions
33.25708,43.29141,3,3,1,Correct Predictions
48.27185,-24.179485,2,2,1,Correct Predictions
-52.530746,33.463253,1,1,1,Correct Predictions
-55.15286,78.37459,1,1,1,Correct Predictions
65.566666,-12.342669,2,2,1,Correct Predictions
29.254929,57.96083,3,3,1,Correct Predictions
-69.600975,-7.2339277,3,3,1,Correct Predictions
-42.085606,-49.73347,4,4,1,Correct Predictions
17.81795,-92.16367,4,2,0,Incorrect Predictions
-31.924343,-32.08342,3,3,1,Correct Predictions
-53.875565,-73.59884,4,4,1,Correct Predictions
16.262709,40.168194,3,3,1,Correct Predictions
-19.852007,-54.23205,4,4,1,Correct Predictions
-12.8619375,19.777624,2,2,1,Correct Predictions
-25.375051,78.6277,3,3,1,Correct Predictions
-44.02247,62.64048,1,1,1,Correct Predictions
70.46838,41.998745,3,3,1,Correct Predictions
33.621357,-64.12363,2,2,1,Correct Predictions
14.63885,18.152782,3,3,1,Correct Predictions
-79.47906,48.602642,1,1,1,Correct Predictions
32.552803,58.98056,3,3,1,Correct Predictions
57.798103,67.394905,3,3,1,Correct Predictions
-54.365932,-6.8745575,3,3,1,Correct Predictions
-28.781507,76.54709,3,3,1,Correct Predictions
-15.755127,89.063385,3,3,1,Correct Predictions
-4.7007537,58.73033,3,3,1,Correct Predictions
-59.72423,31.925983,1,1,1,Correct Predictions
86.707184,-49.555645,2,2,1,Correct Predictions
-29.322771,-11.23505,3,3,1,Correct Predictions
49.658806,84.176186,3,3,1,Correct Predictions
2.2078197,-42.81424,3,3,1,Correct Predictions
60.465984,5.065903,2,2,1,Correct Predictions
68.506004,-22.243427,2,2,1,Correct Predictions
83.946815,-25.824188,2,2,1,Correct Predictions
-40.71252,-80.503456,4,4,1,Correct Predictions
83.99089,-12.073133,2,2,1,Correct Predictions
-51.441425,6.090388,1,3,0,Incorrect Predictions
71.89519,-38.084625,2,2,1,Correct Predictions
49.423416,-42.862164,2,2,1,Correct Predictions
-26.80397,23.570728,1,1,1,Correct Predictions
17.800343,23.873217,3,3,1,Correct Predictions
-75.58983,-59.636406,4,4,1,Correct Predictions
-45.578266,-86.57335,4,4,1,Correct Predictions
22.290564,64.850876,3,3,1,Correct Predictions
16.939747,-60.81729,3,2,0,Incorrect Predictions
74.38545,61.88414,3,3,1,Correct Predictions
17.883394,25.32746,3,3,1,Correct Predictions
-31.663109,68.84361,1,1,1,Correct Predictions
2.0456557,56.540478,3,3,1,Correct Predictions
13.514268,25.863163,3,3,1,Correct Predictions
19.080769,-84.50966,3,3,1,Correct Predictions
-15.82451,-49.27796,4,4,1,Correct Predictions
63.123135,76.67092,3,3,1,Correct Predictions
12.18905,29.73744,3,3,1,Correct Predictions
57.914806,75.57643,3,3,1,Correct Predictions
-61.0729,-11.151496,3,3,1,Correct Predictions
75.50169,-27.120173,2,2,1,Correct Predictions
-4.152853,2.5123637,3,3,1,Correct Predictions
-19.153637,49.68117,1,1,1,Correct Predictions
30.45333,23.72952,2,3,0,Incorrect Predictions
19.564867,47.133003,3,3,1,Correct Predictions
-56.925816,-58.471813,4,4,1,Correct Predictions
-4.549164,45.468525,3,3,1,Correct Predictions
-39.914406,-93.39544,4,4,1,Correct Predictions
78.603424,4.3388906,2,2,1,Correct Predictions
47.55548,-52.549736,2,2,1,Correct Predictions
-0.58517104,-63.223602,2,2,1,Correct Predictions
-38.788677,-54.509975,4,4,1,Correct Predictions
81.29299,35.184456,3,3,1,Correct Predictions
-33.628464,-89.75031,4,4,1,Correct Predictions
52.30154,36.890266,3,3,1,Correct Predictions
-49.160465,53.549206,1,1,1,Correct Predictions
25.902805,53.91959,3,3,1,Correct Predictions
83.790245,46.82136,3,3,1,Correct Predictions
14.933484,0.13926123,2,2,1,Correct Predictions
13.391082,27.316864,3,3,1,Correct Predictions
43.291836,-12.159527,2,2,1,Correct Predictions
-35.42088,-82.35138,4,4,1,Correct Predictions
-8.637012,-28.399803,2,2,1,Correct Predictions
-44.130177,61.099834,1,1,1,Correct Predictions
4.157628,13.918689,3,3,1,Correct Predictions
81.202156,53.041283,3,3,1,Correct Predictions
-22.038218,-16.446436,2,2,1,Correct Predictions
-30.692171,22.975836,1,1,1,Correct Predictions
-15.116541,89.16861,3,3,1,Correct Predictions
-62.44065,47.051456,1,1,1,Correct Predictions
-89.34908,26.542908,1,1,1,Correct Predictions
-42.361103,37.54344,1,1,1,Correct Predictions
74.256256,3.3024766,2,3,0,Incorrect Predictions
22.379114,-68.349594,3,3,1,Correct Predictions
-14.78535,-31.699343,4,4,1,Correct Predictions
-55.56342,-54.305244,4,4,1,Correct Predictions
84.64235,-20.702545,2,2,1,Correct Predictions
17.427376,20.25204,2,2,1,Correct Predictions
-35.013916,34.163563,1,1,1,Correct Predictions
76.45807,61.037003,3,3,1,Correct Predictions
-76.435104,-4.9702897,3,3,1,Correct Predictions
-52.15928,10.906676,1,1,1,Correct Predictions
-44.311745,22.260641,1,1,1,Correct Predictions
-27.43703,3.1998377,3,3,1,Correct Predictions
-55.20405,75.489044,1,1,1,Correct Predictions
-11.218106,-17.599062,2,3,0,Incorrect Predictions
-31.063402,-57.790405,4,4,1,Correct Predictions
-18.501493,-39.198647,4,4,1,Correct Predictions
-23.688421,-18.489595,2,2,1,Correct Predictions
65.34109,-62.15022,2,2,1,Correct Predictions
-63.12353,7.589602,1,1,1,Correct Predictions
-27.953127,-56.87502,4,4,1,Correct Predictions
-21.657642,-20.606956,2,2,1,Correct Predictions
16.222422,-37.145794,2,2,1,Correct Predictions
-1.7067736,41.74487,2,2,1,Correct Predictions
57.585297,-29.827469,2,2,1,Correct Predictions
7.096357,0.14448042,3,3,1,Correct Predictions
10.875937,54.86271,3,3,1,Correct Predictions
17.046997,-2.8331676,2,2,1,Correct Predictions
-54.211407,-10.934361,3,3,1,Correct Predictions
83.035164,35.56647,3,3,1,Correct Predictions
-13.576259,-78.033066,4,4,1,Correct Predictions
-80.58927,24.710878,1,1,1,Correct Predictions
29.79973,1.2323766,2,2,1,Correct Predictions
2.264539,58.218372,3,3,1,Correct Predictions
0.16030893,59.358307,2,2,1,Correct Predictions
15.791159,58.30397,3,3,1,Correct Predictions
-41.400898,-32.78145,4,4,1,Correct Predictions
-34.56264,51.80167,1,1,1,Correct Predictions
74.38812,-26.06562,2,2,1,Correct Predictions
81.29742,6.629662,2,2,1,Correct Predictions
-5.862725,-55.28836,2,2,1,Correct Predictions
61.779465,-25.485043,2,2,1,Correct Predictions
53.847897,-12.2919,2,2,1,Correct Predictions
52.505257,43.57724,3,3,1,Correct Predictions
-28.603245,3.6280138,3,3,1,Correct Predictions
-55.665455,64.78987,1,1,1,Correct Predictions
15.0387,-60.48464,3,3,1,Correct Predictions
